,x,y
0,9,68
1,10,91
2,12,113
3,17,135
4,25,156
5,40,175
6,58,191
7,78,202
8,102,204
9,126,202
10,146,192
11,162,175
12,176,156
13,183,134
14,187,111
15,189,89
16,189,67
17,22,54
18,32,40
19,49,35
20,67,36
21,84,41
22,112,40
23,130,35
24,147,34
25,164,39
26,175,53
27,99,59
28,99,75
29,99,90
30,99,106
31,78,113
32,88,117
33,99,120
34,109,117
35,120,115
36,43,63
37,52,56
38,65,56
39,76,63
40,64,65
41,52,66
42,122,63
43,132,55
44,144,56
45,155,62
46,145,65
47,133,65
48,57,135
49,71,130
50,87,129
51,99,131
52,110,130
53,127,132
54,143,136
55,128,152
56,111,161
57,99,162
58,86,160
59,70,150
60,62,136
61,86,134
62,99,136
63,110,135
64,138,137
65,111,149
66,99,150
67,86,148
