,x,y
0,10,63
1,12,86
2,16,108
3,19,130
4,27,151
5,41,170
6,57,186
7,78,198
8,98,201
9,119,197
10,140,183
11,156,167
12,169,148
13,176,127
14,179,106
15,183,84
16,184,61
17,23,45
18,33,34
19,49,30
20,66,31
21,82,37
22,118,38
23,132,31
24,147,31
25,162,34
26,173,45
27,98,58
28,97,76
29,97,92
30,97,109
31,79,115
32,88,118
33,97,122
34,106,118
35,115,114
36,42,62
37,52,56
38,63,56
39,74,64
40,63,64
41,52,64
42,123,63
43,134,56
44,145,55
45,155,62
46,145,64
47,134,64
48,59,136
49,72,130
50,86,128
51,97,130
52,109,128
53,123,129
54,137,136
55,125,153
56,110,160
57,98,161
58,85,160
59,71,153
60,63,137
61,86,135
62,98,136
63,109,134
64,133,136
65,109,150
66,98,151
67,85,150
