,X,Y
0,55,130
1,57,148
2,60,166
3,63,184
4,71,200
5,82,213
6,96,223
7,112,231
8,128,234
9,143,232
10,157,224
11,169,212
12,178,198
13,184,181
14,188,164
15,193,145
16,195,126
17,68,106
18,77,98
19,91,96
20,104,99
21,117,104
22,139,105
23,151,100
24,164,97
25,178,99
26,187,108
27,128,117
28,128,127
29,128,138
30,129,148
31,118,160
32,123,162
33,129,163
34,134,162
35,140,161
36,83,122
37,92,118
38,101,117
39,108,121
40,100,124
41,91,125
42,147,122
43,156,118
44,165,118
45,173,122
46,165,125
47,156,125
48,106,189
49,115,182
50,123,178
51,130,179
52,135,178
53,143,182
54,151,189
55,143,193
56,136,194
57,130,194
58,123,194
59,115,193
60,111,188
61,123,185
62,130,185
63,135,185
64,146,189
65,135,184
66,130,184
67,123,184
