,X,Y
0,56,138
1,59,156
2,62,173
3,66,190
4,72,205
5,81,218
6,94,229
7,110,237
8,128,240
9,146,237
10,163,231
11,178,221
12,188,208
13,195,193
14,199,176
15,204,158
16,207,139
17,68,117
18,75,104
19,88,96
20,103,95
21,117,100
22,138,100
23,151,95
24,168,96
25,182,104
26,191,118
27,127,114
28,126,125
29,126,136
30,125,147
31,113,160
32,119,162
33,125,164
34,132,162
35,138,160
36,84,124
37,91,118
38,99,117
39,108,122
40,100,123
41,91,124
42,147,121
43,156,116
44,165,117
45,172,124
46,164,124
47,155,123
48,99,188
49,108,181
50,117,176
51,125,178
52,132,177
53,142,181
54,154,189
55,143,195
56,133,198
57,125,198
58,117,198
59,108,195
60,103,187
61,117,182
62,125,182
63,133,182
64,150,188
65,133,190
66,125,191
67,117,190
