,x,y
0,51,63
1,49,82
2,51,101
3,58,119
4,65,135
5,74,149
6,83,163
7,93,178
8,108,184
9,127,184
10,150,176
11,174,166
12,193,151
13,204,129
14,209,103
15,211,76
16,211,48
17,47,27
18,52,23
19,60,25
20,69,28
21,78,35
22,103,35
23,120,27
24,138,25
25,156,28
26,173,36
27,91,58
28,88,76
29,85,94
30,82,111
31,76,116
32,83,121
33,91,124
34,100,121
35,110,118
36,54,53
37,59,47
38,70,51
39,80,61
40,68,63
41,57,62
42,120,63
43,129,51
44,143,51
45,156,58
46,144,65
47,131,65
48,76,135
49,80,132
50,87,132
51,96,135
52,105,132
53,122,133
54,141,135
55,126,152
56,110,159
57,100,160
58,90,157
59,83,147
60,80,136
61,88,139
62,97,141
63,107,140
64,136,136
65,108,145
66,98,145
67,89,143
