,x,y
0,15,56
1,15,78
2,18,100
3,23,121
4,31,142
5,42,161
6,58,178
7,76,192
8,98,196
9,119,192
10,139,178
11,157,160
12,171,140
13,179,119
14,184,96
15,187,73
16,187,49
17,27,45
18,38,36
19,53,35
20,68,38
21,81,46
22,116,45
23,129,39
24,143,34
25,157,33
26,170,39
27,98,60
28,97,76
29,97,92
30,97,108
31,79,114
32,87,118
33,97,122
34,107,117
35,116,112
36,46,60
37,56,55
38,68,55
39,77,63
40,66,65
41,55,65
42,123,61
43,132,53
44,144,52
45,152,57
46,145,62
47,133,62
48,67,137
49,77,134
50,89,132
51,98,134
52,106,132
53,118,133
54,131,135
55,119,151
56,107,159
57,98,161
58,87,160
59,76,154
60,72,139
61,89,140
62,98,140
63,106,139
64,125,136
65,107,144
66,98,146
67,88,145
