,x,y
0,19,66
1,19,88
2,20,109
3,24,131
4,32,150
5,45,167
6,60,183
7,77,198
8,99,202
9,121,199
10,141,185
11,159,168
12,175,148
13,185,126
14,189,101
15,193,76
16,195,52
17,29,45
18,41,41
19,54,41
20,66,42
21,79,45
22,114,44
23,130,37
24,146,33
25,162,34
26,176,42
27,95,59
28,95,75
29,94,91
30,94,107
31,81,114
32,88,118
33,96,121
34,104,117
35,113,113
36,44,64
37,54,59
38,65,59
39,74,66
40,63,67
41,53,67
42,125,62
43,135,55
44,147,53
45,158,58
46,148,62
47,136,63
48,60,134
49,73,131
50,86,130
51,97,132
52,108,130
53,123,130
54,141,134
55,126,154
56,109,163
57,98,164
58,86,163
59,73,154
60,66,136
61,86,137
62,97,138
63,108,137
64,135,136
65,109,151
66,97,152
67,85,150
