,X,Y
0,60,135
1,60,153
2,60,170
3,62,188
4,66,204
5,76,218
6,89,230
7,105,239
8,125,241
9,144,239
10,162,231
11,178,221
12,191,209
13,198,193
14,201,176
15,203,158
16,205,139
17,69,114
18,74,102
19,86,96
20,100,96
21,112,100
22,139,101
23,153,96
24,168,96
25,182,103
26,190,115
27,125,116
28,124,127
29,123,138
30,122,149
31,111,161
32,117,162
33,123,164
34,130,162
35,137,160
36,83,123
37,91,116
38,101,116
39,109,123
40,100,125
41,91,125
42,146,122
43,155,116
44,165,116
45,173,122
46,165,124
47,155,124
48,96,188
49,106,183
50,117,179
51,124,181
52,133,179
53,144,181
54,156,187
55,144,196
56,133,199
57,125,200
58,116,200
59,106,198
60,101,189
61,117,184
62,124,184
63,133,183
64,151,187
65,133,192
66,125,193
67,117,193
