,X,Y
0,59,129
1,60,148
2,62,167
3,65,184
4,70,200
5,81,213
6,95,223
7,109,231
8,126,234
9,143,232
10,157,222
11,170,211
12,178,198
13,184,182
14,187,164
15,190,147
16,191,129
17,69,113
18,76,102
19,90,99
20,104,100
21,118,104
22,143,104
23,155,100
24,168,99
25,180,102
26,186,112
27,129,117
28,130,126
29,130,135
30,131,145
31,116,158
32,122,159
33,129,161
34,136,160
35,142,158
36,84,121
37,91,116
38,100,116
39,107,122
40,99,124
41,91,125
42,147,123
43,155,116
44,165,117
45,171,122
46,165,125
47,156,125
48,102,187
49,113,181
50,122,177
51,129,179
52,136,177
53,145,181
54,153,187
55,145,192
56,136,195
57,128,195
58,121,195
59,112,192
60,107,187
61,122,185
62,129,185
63,136,185
64,149,187
65,136,185
66,129,186
67,122,185
