,X,Y
0,66,121
1,66,139
2,69,157
3,72,174
4,76,191
5,83,206
6,94,220
7,108,229
8,125,231
9,143,228
10,158,218
11,172,204
12,183,188
13,190,171
14,194,154
15,197,136
16,198,118
17,70,107
18,79,100
19,91,97
20,104,99
21,116,104
22,140,104
23,152,99
24,165,97
25,178,99
26,188,106
27,128,119
28,128,134
29,128,148
30,128,162
31,115,169
32,122,171
33,128,173
34,135,171
35,141,169
36,83,122
37,91,116
38,102,117
39,110,124
40,101,126
41,91,126
42,146,123
43,154,115
44,165,115
45,173,120
46,166,124
47,156,124
48,97,187
49,109,185
50,121,184
51,128,186
52,136,184
53,147,184
54,157,185
55,147,196
56,136,202
57,127,203
58,119,203
59,108,198
60,102,188
61,120,192
62,128,192
63,136,191
64,152,187
65,136,191
66,128,193
67,120,192
