,x,y
0,8,54
1,9,78
2,11,102
3,14,126
4,21,149
5,35,169
6,52,186
7,72,199
8,94,202
9,117,200
10,136,186
11,154,170
12,169,151
13,177,129
14,179,106
15,183,81
16,185,57
17,27,44
18,38,33
19,53,27
20,69,28
21,85,34
22,114,34
23,128,29
24,144,29
25,159,35
26,169,47
27,98,56
28,97,72
29,97,88
30,97,105
31,79,113
32,88,115
33,97,118
34,107,116
35,117,112
36,45,60
37,55,53
38,67,54
39,78,62
40,66,64
41,54,63
42,119,63
43,128,54
44,140,54
45,150,61
46,141,64
47,129,65
48,57,136
49,72,133
50,87,131
51,99,134
52,109,131
53,124,132
54,139,136
55,126,159
56,110,169
57,99,171
58,86,169
59,71,159
60,62,138
61,87,138
62,99,139
63,109,138
64,134,138
65,110,157
66,99,159
67,87,157
