,x,y
0,10,65
1,12,87
2,14,108
3,17,130
4,23,152
5,35,169
6,51,185
7,71,196
8,94,199
9,117,196
10,137,184
11,153,170
12,164,153
13,170,132
14,172,111
15,174,91
16,174,71
17,27,43
18,37,32
19,53,28
20,69,30
21,85,36
22,114,37
23,128,31
24,143,30
25,157,35
26,165,47
27,99,56
28,99,69
29,99,82
30,100,95
31,80,111
32,90,112
33,99,114
34,108,112
35,117,111
36,45,60
37,55,56
38,64,56
39,73,62
40,63,63
41,54,62
42,122,63
43,130,58
44,139,58
45,148,63
46,139,64
47,130,64
48,60,139
49,76,136
50,90,133
51,99,135
52,108,133
53,120,135
54,134,139
55,120,147
56,108,152
57,99,153
58,89,152
59,75,148
60,65,140
61,90,141
62,99,142
63,108,141
64,129,140
65,108,141
66,99,142
67,90,141
