,x,y
0,7,62
1,7,86
2,9,109
3,12,133
4,19,155
5,32,174
6,49,190
7,70,200
8,95,202
9,119,201
10,138,190
11,153,175
12,165,157
13,171,136
14,175,114
15,180,91
16,183,68
17,25,39
18,35,28
19,51,25
20,66,28
21,81,34
22,116,35
23,131,30
24,147,29
25,162,33
26,171,46
27,98,54
28,98,70
29,98,86
30,98,103
31,80,113
32,89,115
33,98,118
34,107,115
35,116,113
36,45,60
37,54,53
38,66,53
39,77,61
40,66,64
41,53,64
42,119,62
43,130,55
44,141,56
45,150,64
46,141,66
47,130,65
48,64,140
49,77,133
50,90,129
51,99,131
52,108,129
53,120,133
54,132,141
55,120,153
56,108,159
57,98,160
58,88,159
59,76,153
60,70,141
61,90,141
62,99,142
63,108,142
64,126,142
65,107,143
66,98,144
67,89,143
