,X,Y
0,59,110
1,60,130
2,62,150
3,65,170
4,71,188
5,82,205
6,96,219
7,111,232
8,128,235
9,145,231
10,160,218
11,173,204
12,184,188
13,192,170
14,196,151
15,199,131
16,200,111
17,72,105
18,82,101
19,94,101
20,105,105
21,116,110
22,141,110
23,152,105
24,164,101
25,176,100
26,187,105
27,128,121
28,128,135
29,128,149
30,128,163
31,117,170
32,122,172
33,129,174
34,135,171
35,141,169
36,86,120
37,93,116
38,103,116
39,110,123
40,101,125
41,92,125
42,147,123
43,154,117
44,164,116
45,172,120
46,165,124
47,155,125
48,103,193
49,113,190
50,123,188
51,130,190
52,136,188
53,144,189
54,153,192
55,145,201
56,136,205
57,129,206
58,122,205
59,112,202
60,109,194
61,122,194
62,130,195
63,136,194
64,148,193
65,136,195
66,129,195
67,122,195
