,x,y
0,8,60
1,9,81
2,11,103
3,16,124
4,26,142
5,40,159
6,56,173
7,74,185
8,93,187
9,111,184
10,126,170
11,139,154
12,151,137
13,159,118
14,164,98
15,166,76
16,165,56
17,26,43
18,40,38
19,55,38
20,69,41
21,83,46
22,115,45
23,128,41
24,140,38
25,153,37
26,163,43
27,101,60
28,101,75
29,102,91
30,102,107
31,84,114
32,92,117
33,101,120
34,109,117
35,116,113
36,44,57
37,54,52
38,65,52
39,76,62
40,64,63
41,52,62
42,119,60
43,128,51
44,140,50
45,149,55
46,141,61
47,129,61
48,63,136
49,77,133
50,90,131
51,99,134
52,107,131
53,117,132
54,126,136
55,117,148
56,108,154
57,99,155
58,89,154
59,76,149
60,68,137
61,89,140
62,99,141
63,107,140
64,121,137
65,107,140
66,99,142
67,89,141
