,x,y
0,38,56
1,38,76
2,41,95
3,47,116
4,54,137
5,66,157
6,77,177
7,89,195
8,106,201
9,127,199
10,148,187
11,169,172
12,186,154
13,197,132
14,201,107
15,202,80
16,203,54
17,38,36
18,46,30
19,56,31
20,67,34
21,78,40
22,109,40
23,123,35
24,138,36
25,152,39
26,166,44
27,94,59
28,92,75
29,91,90
30,89,106
31,79,114
32,85,118
33,93,121
34,103,118
35,112,115
36,49,56
37,57,49
38,67,50
39,78,60
40,66,62
41,56,61
42,121,61
43,129,52
44,141,53
45,152,61
46,142,64
47,130,64
48,73,137
49,79,133
50,88,131
51,97,135
52,106,131
53,122,133
54,139,137
55,125,153
56,109,160
57,99,161
58,90,159
59,80,151
60,77,140
61,88,139
62,97,140
63,107,139
64,134,138
65,108,151
66,98,152
67,89,149
