,x,y
0,-4,56
1,-3,80
2,0,102
3,4,125
4,15,145
5,31,162
6,52,176
7,75,188
8,101,192
9,126,189
10,147,176
11,164,162
12,177,144
13,185,124
14,189,103
15,190,82
16,190,60
17,12,45
18,27,35
19,46,34
20,65,38
21,83,45
22,113,47
23,130,41
24,148,39
25,165,43
26,178,54
27,99,61
28,100,74
29,100,87
30,101,101
31,80,111
32,90,114
33,100,117
34,109,115
35,118,112
36,35,60
37,46,54
38,59,55
39,70,64
40,58,66
41,45,65
42,122,67
43,133,59
44,146,59
45,156,66
46,146,70
47,133,70
48,57,135
49,73,130
50,88,128
51,99,130
52,109,128
53,123,131
54,136,135
55,123,146
56,111,151
57,100,152
58,88,151
59,73,145
60,63,136
61,88,137
62,99,138
63,109,137
64,130,137
65,110,138
66,99,139
67,88,138
