,X,Y
0,50,115
1,52,135
2,55,154
3,60,173
4,66,191
5,77,208
6,93,221
7,112,231
8,132,232
9,150,229
10,164,218
11,175,203
12,182,187
13,185,169
14,188,151
15,189,134
16,188,117
17,68,103
18,79,96
19,92,94
20,106,97
21,119,102
22,138,103
23,149,98
24,161,96
25,173,96
26,181,101
27,130,115
28,132,127
29,134,137
30,136,149
31,117,162
32,125,164
33,132,166
34,139,164
35,144,162
36,83,119
37,92,119
38,100,118
39,109,119
40,101,123
41,91,123
42,145,120
43,154,120
44,162,120
45,169,121
46,162,124
47,154,123
48,99,187
49,112,183
50,123,180
51,131,182
52,139,180
53,149,183
54,157,187
55,149,196
56,140,199
57,131,200
58,122,199
59,111,196
60,104,187
61,123,187
62,131,188
63,139,187
64,153,187
65,139,188
66,131,189
67,123,188
