,X,Y
0,50,133
1,50,151
2,51,169
3,54,187
4,60,203
5,72,216
6,89,224
7,109,228
8,129,229
9,149,228
10,166,224
11,180,215
12,189,202
13,195,186
14,200,170
15,203,152
16,204,135
17,66,108
18,77,100
19,90,96
20,104,96
21,117,100
22,139,99
23,153,95
24,168,95
25,180,101
26,189,110
27,129,114
28,129,121
29,129,128
30,129,136
31,116,155
32,123,156
33,128,156
34,135,156
35,140,156
36,82,121
37,91,118
38,101,117
39,110,122
40,101,125
41,91,125
42,146,122
43,156,118
44,165,119
45,173,123
46,165,126
47,156,126
48,104,183
49,113,171
50,122,165
51,128,167
52,136,166
53,145,172
54,154,185
55,145,186
56,136,185
57,128,186
58,121,185
59,113,184
60,109,181
61,122,175
62,129,176
63,136,176
64,150,183
65,135,176
66,129,176
67,122,176
