,x,y
0,43,72
1,41,92
2,43,112
3,48,131
4,54,152
5,62,171
6,73,188
7,87,199
8,107,202
9,130,199
10,154,192
11,175,180
12,191,162
13,199,140
14,202,115
15,205,90
16,205,65
17,41,42
18,48,34
19,59,33
20,70,35
21,81,39
22,106,36
23,122,27
24,139,24
25,157,26
26,172,34
27,93,56
28,92,70
29,90,83
30,88,97
31,81,112
32,87,115
33,94,116
34,102,114
35,110,111
36,52,64
37,59,55
38,72,54
39,82,64
40,72,67
41,59,68
42,120,60
43,132,49
44,146,47
45,158,56
46,147,61
47,134,62
48,73,147
49,77,135
50,86,128
51,94,130
52,103,127
53,119,133
54,135,144
55,121,156
56,106,162
57,96,164
58,88,163
59,79,158
60,78,146
61,88,141
62,95,141
63,104,140
64,130,144
65,104,149
66,95,150
67,87,150
