,X,Y
0,56,124
1,57,144
2,59,165
3,62,185
4,69,204
5,80,219
6,93,233
7,110,242
8,128,244
9,147,242
10,163,232
11,176,217
12,186,200
13,192,182
14,196,162
15,198,143
16,198,124
17,75,112
18,83,104
19,95,101
20,107,101
21,120,104
22,136,105
23,149,102
24,162,102
25,174,105
26,183,113
27,129,119
28,130,129
29,130,140
30,131,151
31,113,163
32,121,165
33,130,166
34,138,165
35,146,163
36,86,122
37,93,116
38,102,116
39,111,123
40,102,124
41,93,124
42,146,123
43,154,117
44,163,118
45,171,122
46,164,125
47,154,125
48,104,192
49,113,183
50,123,179
51,129,181
52,137,179
53,147,184
54,155,193
55,147,200
56,137,204
57,129,204
58,122,203
59,112,199
60,108,191
61,123,188
62,129,189
63,137,188
64,151,192
65,137,192
66,129,193
67,122,192
