,x,y
0,16,55
1,17,77
2,22,99
3,27,120
4,32,141
5,42,161
6,56,178
7,75,192
8,98,196
9,122,192
10,142,180
11,157,163
12,168,142
13,173,121
14,177,100
15,182,78
16,184,55
17,27,44
18,38,34
19,53,32
20,68,34
21,83,40
22,111,40
23,126,34
24,142,32
25,158,34
26,170,44
27,98,57
28,98,74
29,98,90
30,98,107
31,81,116
32,89,118
33,98,121
34,106,118
35,114,115
36,46,59
37,56,54
38,67,54
39,77,61
40,66,63
41,55,63
42,120,60
43,130,54
44,142,53
45,151,59
46,142,62
47,131,62
48,63,139
49,75,133
50,88,130
51,98,132
52,108,129
53,121,132
54,133,138
55,123,150
56,110,157
57,99,159
58,88,158
59,74,152
60,68,140
61,88,139
62,98,140
63,109,138
64,128,139
65,109,143
66,99,145
67,88,143
