,X,Y
0,58,129
1,59,147
2,62,165
3,65,181
4,71,198
5,82,211
6,95,222
7,111,229
8,129,231
9,148,229
10,164,222
11,178,211
12,188,198
13,194,182
14,197,165
15,199,148
16,200,130
17,68,112
18,76,101
19,89,98
20,103,99
21,116,104
22,137,103
23,151,99
24,165,97
25,178,102
26,187,113
27,127,117
28,127,127
29,126,135
30,126,145
31,112,156
32,119,158
33,127,160
34,134,158
35,140,157
36,84,123
37,92,119
38,101,118
39,109,123
40,100,124
41,91,124
42,147,123
43,155,119
44,164,119
45,172,123
46,164,125
47,156,124
48,99,182
49,109,174
50,119,170
51,127,172
52,135,170
53,144,174
54,157,182
55,145,189
56,136,192
57,127,193
58,119,192
59,110,189
60,104,181
61,119,178
62,127,178
63,135,177
64,151,181
65,136,184
66,127,184
67,119,183
