,X,Y
0,62,128
1,61,147
2,62,166
3,64,186
4,70,205
5,80,223
6,92,240
7,107,253
8,126,256
9,146,252
10,161,240
11,174,224
12,184,207
13,192,189
14,196,169
15,198,150
16,198,130
17,70,116
18,75,103
19,88,96
20,103,96
21,117,100
22,137,99
23,152,95
24,167,94
25,181,101
26,188,114
27,127,115
28,126,127
29,125,140
30,124,153
31,109,164
32,117,166
33,126,169
34,135,166
35,144,164
36,85,124
37,92,119
38,100,118
39,110,121
40,101,123
41,93,124
42,146,121
43,156,117
44,164,117
45,172,121
46,164,122
47,155,122
48,93,190
49,104,185
50,116,183
51,125,184
52,133,183
53,147,185
54,158,191
55,146,205
56,134,210
57,124,211
58,115,210
59,103,203
60,97,191
61,116,189
62,125,190
63,134,189
64,155,192
65,133,200
66,124,201
67,115,199
