,X,Y
0,50,126
1,51,145
2,53,165
3,58,183
4,66,200
5,78,213
6,93,223
7,110,232
8,128,234
9,146,233
10,161,224
11,173,213
12,182,198
13,188,181
14,191,164
15,193,145
16,192,126
17,71,108
18,79,97
19,91,91
20,106,91
21,118,97
22,142,99
23,153,94
24,165,93
25,176,97
26,182,107
27,130,118
28,130,128
29,131,137
30,132,147
31,116,160
32,123,161
33,131,163
34,138,161
35,145,159
36,84,120
37,91,116
38,100,116
39,109,122
40,100,124
41,91,123
42,148,123
43,155,118
44,164,117
45,170,122
46,165,125
47,156,125
48,101,188
49,113,181
50,124,178
51,132,179
52,140,177
53,149,181
54,157,188
55,149,198
56,140,201
57,132,202
58,123,201
59,111,198
60,106,188
61,124,184
62,132,184
63,139,184
64,152,187
65,139,191
66,132,192
67,123,192
