,X,Y
0,54,118
1,54,138
2,57,159
3,61,179
4,68,198
5,80,214
6,95,229
7,110,242
8,130,245
9,149,242
10,165,230
11,179,216
12,191,198
13,197,179
14,200,159
15,202,138
16,203,118
17,63,114
18,70,102
19,84,98
20,99,100
21,114,105
22,139,106
23,155,101
24,170,99
25,185,102
26,193,114
27,128,119
28,128,132
29,128,145
30,129,158
31,113,165
32,121,168
33,129,170
34,137,168
35,143,165
36,83,122
37,91,117
38,100,117
39,108,122
40,100,124
41,91,125
42,146,123
43,155,117
44,164,117
45,172,122
46,165,125
47,155,125
48,98,186
49,110,184
50,121,183
51,129,185
52,137,184
53,148,185
54,159,188
55,148,198
56,137,201
57,128,202
58,119,201
59,109,196
60,104,187
61,120,189
62,129,191
63,138,190
64,154,189
65,137,190
66,128,191
67,120,189
