,x,y
0,47,70
1,43,89
2,43,108
3,49,127
4,56,146
5,64,164
6,73,180
7,81,196
8,98,202
9,119,203
10,143,199
11,168,190
12,189,173
13,201,150
14,205,121
15,209,92
16,210,64
17,44,41
18,50,34
19,59,35
20,70,37
21,80,41
22,105,39
23,122,31
24,140,28
25,158,31
26,173,39
27,90,58
28,88,73
29,85,88
30,81,104
31,74,113
32,81,117
33,89,120
34,100,116
35,111,113
36,53,62
37,60,55
38,70,55
39,80,63
40,70,65
41,60,66
42,123,61
43,133,53
44,145,53
45,156,59
46,146,63
47,134,63
48,69,139
49,74,132
50,84,129
51,93,131
52,105,129
53,126,131
54,147,138
55,129,157
56,108,165
57,96,166
58,85,164
59,76,155
60,73,140
61,84,138
62,94,138
63,106,137
64,143,139
65,107,154
66,95,154
67,85,152
