,x,y
0,10,65
1,10,88
2,11,110
3,14,131
4,24,151
5,39,170
6,56,186
7,74,198
8,94,201
9,114,199
10,130,187
11,145,171
12,157,153
13,165,133
14,170,112
15,171,91
16,170,69
17,26,48
18,38,37
19,55,33
20,72,34
21,89,41
22,113,42
23,127,37
24,142,34
25,157,38
26,165,50
27,102,56
28,102,72
29,103,88
30,104,104
31,81,110
32,91,114
33,102,118
34,112,115
35,120,111
36,44,61
37,54,56
38,65,55
39,77,62
40,65,63
41,54,63
42,118,64
43,129,57
44,140,57
45,150,63
46,140,66
47,129,66
48,53,132
49,70,129
50,88,129
51,99,131
52,109,129
53,123,131
54,137,135
55,122,154
56,108,161
57,96,161
58,84,160
59,68,151
60,58,133
61,88,134
62,99,136
63,109,136
64,132,137
65,107,150
66,97,151
67,85,150
