,x,y
0,-6,65
1,-5,90
2,-4,115
3,-2,139
4,5,161
5,21,178
6,42,191
7,66,199
8,92,201
9,116,199
10,134,189
11,148,175
12,158,156
13,164,135
14,167,113
15,170,90
16,171,67
17,25,39
18,40,31
19,58,29
20,76,31
21,92,36
22,114,39
23,127,34
24,140,33
25,154,35
26,162,45
27,103,57
28,104,70
29,106,84
30,108,98
31,86,112
32,95,114
33,104,117
34,111,115
35,117,113
36,43,58
37,53,52
38,65,52
39,74,61
40,64,62
41,52,61
42,117,63
43,128,55
44,139,56
45,147,63
46,139,66
47,128,65
48,61,145
49,76,134
50,91,128
51,101,131
52,110,129
53,120,135
54,127,148
55,119,156
56,108,160
57,99,161
58,89,160
59,75,154
60,67,144
61,90,137
62,100,138
63,109,138
64,121,147
65,109,148
66,100,148
67,90,147
