,X,Y
0,58,136
1,59,154
2,61,171
3,65,188
4,71,204
5,80,217
6,94,227
7,110,235
8,128,237
9,145,236
10,159,229
11,171,218
12,179,205
13,184,190
14,187,174
15,189,158
16,190,141
17,67,115
18,74,102
19,88,95
20,103,95
21,117,100
22,141,100
23,155,96
24,170,96
25,182,104
26,187,117
27,129,115
28,130,124
29,130,132
30,131,141
31,117,156
32,124,157
33,130,158
34,136,157
35,142,156
36,82,122
37,90,115
38,101,115
39,110,122
40,101,124
41,90,125
42,146,123
43,156,116
44,166,117
45,173,125
46,166,127
47,155,126
48,105,187
49,115,178
50,124,174
51,130,176
52,137,174
53,145,178
54,153,187
55,145,189
56,137,189
57,130,190
58,123,189
59,114,188
60,111,185
61,123,181
62,130,182
63,137,181
64,148,185
65,137,182
66,130,183
67,123,182
