,x,y
0,10,49
1,12,72
2,16,96
3,21,120
4,28,142
5,41,163
6,58,182
7,78,197
8,100,202
9,121,199
10,139,184
11,155,167
12,169,147
13,177,125
14,181,102
15,185,77
16,186,53
17,26,35
18,37,28
19,52,27
20,65,29
21,79,34
22,117,34
23,131,29
24,145,27
25,159,28
26,170,36
27,98,56
28,99,72
29,99,88
30,99,104
31,81,113
32,90,115
33,99,118
34,108,115
35,117,113
36,43,59
37,52,54
38,64,55
39,73,63
40,62,66
41,51,65
42,124,64
43,132,56
44,144,56
45,154,61
46,145,66
47,133,66
48,63,138
49,75,132
50,89,129
51,99,131
52,109,129
53,122,132
54,135,137
55,124,157
56,111,167
57,100,168
58,89,167
59,75,158
60,69,140
61,89,137
62,99,138
63,109,137
64,129,140
65,110,151
66,100,152
67,89,151
