,X,Y
0,51,124
1,53,143
2,56,162
3,62,180
4,71,195
5,84,207
6,98,219
7,114,228
8,131,229
9,145,225
10,156,213
11,166,201
12,174,188
13,180,174
14,184,159
15,186,142
16,185,126
17,67,106
18,77,98
19,90,94
20,104,94
21,117,99
22,146,98
23,156,94
24,167,94
25,177,98
26,182,106
27,133,117
28,134,127
29,136,138
30,138,149
31,120,160
32,128,161
33,135,163
34,142,161
35,147,160
36,83,121
37,91,117
38,101,118
39,110,123
40,101,125
41,91,125
42,147,124
43,156,118
44,165,118
45,172,123
46,166,126
47,157,126
48,99,182
49,113,177
50,127,174
51,134,176
52,141,174
53,150,177
54,159,182
55,150,193
56,141,197
57,134,198
58,126,197
59,113,193
60,104,183
61,126,184
62,133,184
63,141,184
64,154,183
65,140,185
66,133,186
67,126,186
