,x,y
0,31,65
1,30,86
2,33,107
3,38,127
4,44,147
5,53,165
6,67,179
7,83,190
8,104,193
9,128,191
10,151,182
11,172,169
12,188,151
13,197,130
14,202,107
15,203,84
16,204,60
17,33,48
18,40,37
19,53,34
20,67,33
21,81,37
22,105,35
23,122,28
24,140,26
25,159,30
26,175,39
27,94,56
28,93,71
29,91,85
30,90,99
31,78,113
32,85,116
33,93,117
34,103,115
35,112,113
36,46,62
37,56,56
38,68,56
39,78,64
40,67,67
41,55,68
42,122,62
43,133,53
44,146,52
45,157,58
46,147,64
47,134,64
48,68,142
49,78,134
50,87,130
51,96,132
52,105,129
53,119,132
54,136,138
55,121,148
56,108,152
57,99,154
58,89,154
59,79,151
60,73,142
61,88,140
62,97,140
63,106,139
64,130,139
65,106,140
66,97,141
67,89,141
