,x,y
0,31,67
1,29,87
2,29,107
3,33,127
4,42,147
5,54,165
6,66,182
7,79,199
8,100,204
9,123,202
10,145,190
11,166,174
12,184,156
13,196,133
14,201,108
15,203,82
16,203,57
17,32,39
18,40,31
19,53,30
20,65,34
21,77,41
22,110,42
23,126,33
24,143,29
25,161,30
26,176,39
27,94,61
28,93,76
29,92,90
30,90,105
31,76,114
32,85,116
33,94,119
34,105,116
35,116,113
36,45,61
37,54,55
38,65,56
39,75,66
40,63,66
41,52,65
42,123,65
43,134,56
44,146,55
45,157,60
46,147,64
47,135,66
48,60,132
49,71,129
50,85,128
51,96,131
52,109,129
53,129,129
54,149,133
55,131,160
56,110,170
57,96,171
58,84,169
59,70,157
60,67,134
61,85,136
62,96,138
63,109,137
64,144,134
65,110,158
66,96,158
67,84,156
