,X,Y
0,52,127
1,53,148
2,56,169
3,59,189
4,66,206
5,78,223
6,92,237
7,108,248
8,128,251
9,147,248
10,161,234
11,172,218
12,181,201
13,187,183
14,191,165
15,192,148
16,192,129
17,65,116
18,74,102
19,89,95
20,105,95
21,120,101
22,141,101
23,155,95
24,170,96
25,183,102
26,189,117
27,130,117
28,130,132
29,131,147
30,132,161
31,111,166
32,121,169
33,130,172
34,139,169
35,147,166
36,83,122
37,91,119
38,100,118
39,108,123
40,100,124
41,91,124
42,148,123
43,156,118
44,164,118
45,171,122
46,164,124
47,156,124
48,96,187
49,107,185
50,120,184
51,129,186
52,139,184
53,150,185
54,159,187
55,150,202
56,139,210
57,129,211
58,119,209
59,107,201
60,100,188
61,120,189
62,129,191
63,139,189
64,155,188
65,139,199
66,129,201
67,120,200
