,x,y
0,15,58
1,14,81
2,15,103
3,18,125
4,25,144
5,38,162
6,54,176
7,74,187
8,93,192
9,113,189
10,131,178
11,148,163
12,161,144
13,170,124
14,176,101
15,180,79
16,181,55
17,27,37
18,38,30
19,51,28
20,64,30
21,76,36
22,122,37
23,134,32
24,148,29
25,160,32
26,170,40
27,99,58
28,99,74
29,99,90
30,99,106
31,82,114
32,90,118
33,98,121
34,106,118
35,113,115
36,44,57
37,54,52
38,65,53
39,74,61
40,63,61
41,53,60
42,120,62
43,130,54
44,141,53
45,150,58
46,142,61
47,131,62
48,62,136
49,75,132
50,88,131
51,98,133
52,108,131
53,121,133
54,133,139
55,121,151
56,107,156
57,97,156
58,86,155
59,73,148
60,67,137
61,87,139
62,98,140
63,108,140
64,128,140
65,107,145
66,97,145
67,87,144
