,X,Y
0,55,117
1,56,136
2,58,155
3,60,174
4,66,192
5,76,206
6,92,218
7,108,228
8,126,230
9,146,226
10,163,215
11,180,203
12,192,189
13,198,172
14,200,153
15,201,135
16,201,117
17,67,114
18,77,107
19,90,106
20,103,107
21,116,110
22,139,112
23,151,107
24,164,105
25,178,105
26,188,113
27,127,122
28,127,135
29,127,147
30,127,161
31,111,164
32,119,167
33,127,170
34,135,167
35,143,163
36,83,122
37,91,119
38,100,119
39,108,124
40,99,126
41,90,126
42,146,124
43,154,118
44,163,118
45,172,121
46,164,125
47,155,125
48,94,180
49,108,180
50,119,180
51,128,181
52,137,179
53,148,179
54,161,178
55,148,188
56,137,192
57,127,193
58,118,193
59,107,189
60,99,181
61,119,183
62,128,185
63,137,183
64,156,180
65,137,185
66,127,186
67,118,186
