,x,y
0,18,66
1,19,87
2,21,107
3,24,127
4,31,147
5,44,164
6,58,181
7,74,198
8,96,202
9,119,200
10,140,188
11,159,173
12,176,156
13,187,135
14,190,111
15,193,87
16,195,62
17,22,44
18,33,35
19,48,34
20,63,37
21,78,43
22,110,40
23,128,33
24,146,30
25,164,31
26,179,41
27,95,60
28,94,76
29,94,91
30,93,107
31,77,113
32,86,116
33,95,120
34,105,116
35,115,113
36,39,64
37,49,57
38,63,58
39,74,66
40,61,68
41,49,68
42,124,65
43,135,57
44,149,56
45,160,62
46,150,67
47,137,67
48,56,133
49,70,127
50,86,126
51,97,128
52,109,126
53,127,127
54,145,133
55,129,153
56,110,162
57,97,163
58,85,161
59,69,152
60,63,135
61,85,135
62,97,136
63,109,135
64,139,135
65,109,149
66,97,150
67,85,149
