,x,y
0,8,70
1,10,92
2,12,114
3,14,137
4,20,159
5,32,178
6,50,193
7,72,201
8,96,203
9,120,201
10,140,193
11,157,180
12,169,162
13,176,142
14,178,119
15,180,97
16,181,74
17,21,50
18,32,35
19,49,30
20,67,31
21,84,38
22,113,38
23,130,32
24,147,32
25,162,38
26,170,54
27,99,58
28,100,72
29,100,87
30,101,101
31,80,112
32,89,115
33,99,118
34,109,115
35,118,113
36,42,62
37,53,54
38,65,55
39,76,64
40,65,65
41,52,65
42,119,65
43,129,56
44,142,56
45,152,64
46,142,67
47,130,67
48,54,136
49,70,131
50,87,128
51,99,130
52,110,129
53,126,133
54,141,140
55,126,157
56,110,165
57,97,166
58,85,164
59,68,156
60,59,138
61,87,135
62,99,136
63,110,135
64,136,141
65,110,155
66,98,156
67,86,154
