,X,Y
0,59,128
1,60,147
2,61,165
3,63,183
4,67,200
5,77,215
6,90,226
7,107,235
8,125,238
9,145,236
10,163,227
11,179,216
12,191,202
13,197,184
14,200,166
15,203,147
16,205,127
17,70,111
18,76,100
19,90,94
20,104,94
21,119,99
22,138,100
23,153,95
24,168,95
25,183,100
26,191,112
27,127,116
28,127,129
29,126,142
30,125,156
31,112,164
32,118,167
33,126,170
34,134,167
35,142,164
36,84,121
37,91,117
38,100,117
39,110,122
40,99,124
41,90,124
42,147,123
43,154,117
44,164,117
45,173,121
46,165,124
47,155,124
48,98,188
49,109,185
50,118,183
51,126,185
52,134,183
53,145,185
54,157,187
55,145,196
56,134,198
57,126,199
58,117,198
59,108,195
60,103,188
61,118,188
62,126,189
63,134,188
64,152,188
65,134,189
66,126,190
67,118,189
