,X,Y
0,56,114
1,59,133
2,62,152
3,66,171
4,73,187
5,84,202
6,96,214
7,110,225
8,126,228
9,141,225
10,154,214
11,166,203
12,177,190
13,184,175
14,188,157
15,190,139
16,193,120
17,70,112
18,80,105
19,92,103
20,105,104
21,117,109
22,140,107
23,153,104
24,165,102
25,177,104
26,185,112
27,128,121
28,128,136
29,129,150
30,129,164
31,112,168
32,120,170
33,128,172
34,137,170
35,145,168
36,83,123
37,91,119
38,100,119
39,109,125
40,100,126
41,91,125
42,147,125
43,155,118
44,164,118
45,172,122
46,165,124
47,156,125
48,94,177
49,106,177
50,119,177
51,128,179
52,137,177
53,149,177
54,161,176
55,149,193
56,137,202
57,127,204
58,118,203
59,105,194
60,97,179
61,119,180
62,128,182
63,137,180
64,157,178
65,137,194
66,127,196
67,118,195
