,X,Y
0,62,132
1,62,149
2,63,168
3,65,185
4,71,202
5,81,217
6,95,230
7,109,239
8,127,243
9,146,241
10,164,236
11,180,225
12,192,211
13,199,194
14,203,175
15,206,156
16,208,137
17,71,112
18,78,103
19,90,101
20,102,104
21,114,107
22,136,107
23,149,104
24,163,103
25,177,107
26,187,116
27,124,118
28,123,128
29,122,138
30,121,149
31,108,160
32,115,162
33,123,165
34,133,162
35,142,160
36,83,122
37,91,117
38,100,117
39,109,122
40,100,123
41,91,123
42,147,123
43,156,118
44,165,119
45,173,124
46,164,125
47,155,124
48,94,183
49,104,177
50,116,174
51,125,176
52,136,174
53,150,179
54,164,185
55,151,197
56,136,202
57,125,202
58,116,201
59,104,196
60,97,184
61,116,179
62,125,180
63,135,180
64,160,185
65,136,193
66,125,194
67,116,193
