,X,Y
0,69,130
1,67,145
2,66,160
3,68,175
4,71,192
5,78,206
6,89,218
7,103,228
8,122,231
9,143,230
10,165,224
11,184,214
12,199,200
13,207,184
14,211,166
15,214,148
16,216,130
17,74,113
18,80,104
19,90,100
20,103,100
21,114,103
22,137,103
23,151,98
24,166,98
25,180,104
26,190,114
27,124,117
28,123,127
29,122,138
30,120,149
31,108,160
32,115,163
33,122,165
34,131,163
35,139,160
36,85,123
37,91,117
38,100,117
39,109,123
40,100,125
41,91,125
42,146,124
43,155,117
44,164,117
45,172,123
46,164,125
47,155,125
48,97,181
49,107,177
50,115,175
51,123,177
52,131,176
53,143,178
54,158,182
55,142,186
56,130,187
57,122,188
58,114,187
59,106,185
60,102,181
61,115,180
62,123,181
63,131,181
64,154,182
65,130,181
66,122,181
67,115,180
