,X,Y
0,57,133
1,58,152
2,59,169
3,61,187
4,67,203
5,76,217
6,91,227
7,108,233
8,127,236
9,148,235
10,167,228
11,182,220
12,193,206
13,199,189
14,201,171
15,202,153
16,204,135
17,71,116
18,77,104
19,89,99
20,103,99
21,117,102
22,137,101
23,151,96
24,166,96
25,179,102
26,186,114
27,127,117
28,127,128
29,126,140
30,126,153
31,112,163
32,119,166
33,126,168
34,135,166
35,142,163
36,85,125
37,92,119
38,100,118
39,109,123
40,101,124
41,92,125
42,146,122
43,155,116
44,163,117
45,171,122
46,163,123
47,155,123
48,99,191
49,109,185
50,119,182
51,126,183
52,133,182
53,144,185
54,155,192
55,144,195
56,134,195
57,126,196
58,118,195
59,109,193
60,102,190
61,119,188
62,126,189
63,134,188
64,151,191
65,134,188
66,126,189
67,118,188
