,x,y
0,-3,49
1,-4,75
2,-1,101
3,4,125
4,16,146
5,34,164
6,54,179
7,73,192
8,93,195
9,111,189
10,124,171
11,136,154
12,150,137
13,160,117
14,166,96
15,168,74
16,168,53
17,26,37
18,41,31
19,57,31
20,73,34
21,87,41
22,116,41
23,128,33
24,141,28
25,154,28
26,164,35
27,102,59
28,104,77
29,105,94
30,106,112
31,83,117
32,92,120
33,103,124
34,112,121
35,119,116
36,43,57
37,54,54
38,66,55
39,76,62
40,65,63
41,53,63
42,119,62
43,128,54
44,139,52
45,149,56
46,141,62
47,130,63
48,52,131
49,71,131
50,88,132
51,99,134
52,108,132
53,120,131
54,131,129
55,120,153
56,108,164
57,97,167
58,85,165
59,68,155
60,57,133
61,88,139
62,99,140
63,108,138
64,125,133
65,108,149
66,98,152
67,86,151
