,X,Y
0,60,130
1,61,148
2,62,166
3,64,185
4,68,203
5,77,220
6,90,236
7,105,248
8,125,252
9,146,251
10,164,239
11,179,225
12,190,208
13,196,189
14,198,170
15,199,150
16,200,131
17,69,116
18,77,106
19,89,102
20,101,103
21,114,107
22,139,107
23,152,102
24,166,100
25,179,105
26,186,115
27,127,120
28,127,133
29,126,145
30,126,159
31,111,169
32,119,171
33,126,174
34,135,171
35,142,169
36,84,124
37,91,118
38,100,118
39,109,124
40,100,125
41,91,125
42,147,124
43,156,117
44,165,117
45,173,122
46,165,124
47,156,124
48,89,187
49,103,187
50,116,186
51,126,188
52,136,186
53,149,186
54,165,186
55,150,198
56,136,203
57,126,204
58,115,203
59,103,197
60,94,189
61,116,191
62,126,193
63,136,191
64,160,188
65,136,195
66,126,196
67,116,195
