,x,y
0,-6,63
1,-4,88
2,-2,112
3,0,138
4,8,160
5,25,178
6,46,191
7,69,200
8,94,202
9,118,199
10,136,185
11,152,168
12,164,150
13,170,128
14,172,105
15,175,83
16,176,61
17,21,40
18,34,30
19,51,26
20,69,27
21,86,33
22,112,33
23,127,28
24,142,27
25,157,31
26,166,43
27,99,56
28,100,71
29,102,86
30,103,102
31,82,114
32,91,116
33,101,119
34,110,116
35,118,114
36,41,61
37,53,57
38,64,56
39,73,62
40,62,63
41,52,63
42,121,63
43,131,58
44,141,57
45,150,62
46,142,64
47,131,64
48,56,138
49,71,131
50,88,129
51,100,132
52,110,130
53,123,132
54,134,137
55,123,154
56,110,162
57,98,163
58,86,162
59,69,154
60,60,139
61,88,137
62,100,139
63,110,138
64,129,139
65,109,151
66,99,152
67,86,150
