,X,Y
0,64,135
1,64,152
2,65,169
3,67,186
4,72,202
5,83,216
6,96,226
7,111,236
8,127,239
9,143,237
10,158,229
11,173,218
12,185,205
13,192,189
14,195,171
15,196,152
16,197,133
17,74,112
18,81,104
19,92,100
20,104,100
21,115,103
22,137,103
23,150,100
24,163,100
25,173,105
26,181,114
27,127,119
28,127,130
29,127,141
30,128,152
31,116,162
32,122,163
33,128,164
34,134,163
35,140,162
36,86,122
37,93,116
38,102,116
39,109,123
40,101,124
41,93,123
42,146,123
43,153,117
44,162,117
45,168,122
46,162,124
47,154,124
48,103,192
49,111,183
50,121,178
51,128,180
52,135,179
53,145,183
54,153,192
55,145,200
56,135,205
57,128,206
58,120,205
59,110,201
60,106,191
61,121,184
62,128,184
63,135,184
64,149,191
65,135,196
66,128,197
67,120,196
