,x,y
0,22,72
1,23,93
2,26,113
3,30,132
4,37,149
5,48,164
6,64,175
7,83,182
8,103,185
9,124,182
10,143,175
11,159,164
12,171,150
13,178,133
14,183,113
15,188,93
16,190,72
17,31,42
18,40,32
19,55,28
20,69,30
21,83,36
22,114,35
23,129,28
24,145,27
25,160,32
26,171,43
27,99,54
28,99,67
29,98,81
30,98,95
31,85,105
32,91,107
33,98,109
34,106,107
35,114,105
36,47,61
37,56,53
38,68,53
39,79,62
40,67,65
41,55,65
42,120,61
43,130,52
44,143,52
45,153,60
46,143,63
47,131,64
48,70,132
49,80,123
50,91,119
51,99,120
52,107,119
53,119,123
54,132,133
55,120,142
56,108,145
57,100,146
58,90,145
59,80,142
60,77,132
61,91,131
62,99,131
63,107,131
64,125,133
65,107,132
66,99,132
67,91,132
