,X,Y
0,50,115
1,48,133
2,48,153
3,52,172
4,61,189
5,76,204
6,92,217
7,109,228
8,127,231
9,142,227
10,156,214
11,168,200
12,178,185
13,186,167
14,190,149
15,192,131
16,191,115
17,73,101
18,83,97
19,95,99
20,106,102
21,115,107
22,147,107
23,156,102
24,165,97
25,174,96
26,182,100
27,130,124
28,131,138
29,132,152
30,132,166
31,114,170
32,122,173
33,131,175
34,139,172
35,146,169
36,84,121
37,93,120
38,101,121
39,108,126
40,100,126
41,91,125
42,148,125
43,155,119
44,163,118
45,170,119
46,164,123
47,156,125
48,97,185
49,111,183
50,123,181
51,130,183
52,138,181
53,146,182
54,156,184
55,146,194
56,137,200
57,129,201
58,121,201
59,110,195
60,102,186
61,122,188
62,130,189
63,137,188
64,151,185
65,137,190
66,130,191
67,122,191
