,X,Y
0,46,107
1,48,129
2,51,151
3,55,172
4,62,192
5,74,210
6,89,227
7,107,239
8,128,242
9,147,238
10,162,224
11,174,207
12,184,189
13,190,169
14,193,149
15,197,128
16,200,106
17,64,106
18,75,100
19,89,100
20,102,102
21,116,106
22,141,105
23,154,100
24,166,98
25,179,98
26,188,104
27,129,119
28,129,134
29,129,149
30,129,164
31,114,167
32,121,171
33,129,174
34,136,171
35,142,167
36,83,121
37,91,117
38,102,117
39,110,121
40,101,125
41,91,126
42,146,121
43,154,116
44,164,116
45,172,119
46,165,124
47,155,124
48,102,191
49,113,190
50,121,189
51,128,190
52,136,188
53,143,189
54,152,190
55,144,198
56,136,202
57,129,203
58,121,202
59,112,198
60,108,192
61,121,193
62,128,194
63,136,192
64,147,191
65,136,193
66,128,194
67,121,193
