,x,y
0,-5,80
1,-3,103
2,-1,127
3,2,150
4,8,172
5,23,188
6,44,199
7,69,206
8,96,208
9,122,207
10,146,200
11,166,190
12,178,172
13,184,151
14,186,129
15,189,106
16,191,83
17,13,47
18,27,33
19,46,27
20,66,28
21,85,35
22,113,37
23,131,32
24,150,33
25,167,40
26,178,55
27,100,56
28,101,67
29,102,78
30,103,89
31,82,107
32,91,109
33,101,112
34,109,110
35,118,108
36,35,65
37,47,59
38,60,59
39,71,66
40,58,68
41,46,68
42,122,69
43,134,63
44,147,64
45,157,71
46,146,72
47,134,72
48,54,145
49,68,128
50,86,123
51,99,125
52,111,124
53,128,130
54,140,148
55,128,168
56,112,177
57,98,178
58,84,176
59,66,166
60,59,145
61,86,131
62,99,132
63,111,132
64,135,148
65,112,165
66,99,166
67,85,164
