,X,Y
0,56,120
1,56,140
2,59,161
3,61,181
4,66,199
5,76,216
6,90,230
7,108,242
8,129,244
9,149,242
10,165,231
11,177,216
12,186,199
13,189,180
14,191,161
15,193,142
16,194,123
17,67,106
18,77,96
19,91,94
20,105,96
21,118,101
22,141,101
23,154,98
24,167,97
25,180,100
26,187,110
27,130,116
28,130,129
29,130,142
30,130,155
31,114,165
32,121,168
33,129,171
34,137,168
35,143,165
36,84,121
37,92,115
38,102,116
39,110,121
40,101,124
41,91,124
42,145,122
43,154,117
44,163,117
45,171,122
46,164,125
47,154,125
48,100,193
49,110,187
50,121,184
51,129,187
52,137,184
53,147,186
54,156,191
55,148,201
56,138,205
57,129,206
58,121,206
59,110,202
60,106,193
61,121,194
62,129,194
63,138,193
64,151,192
65,138,193
66,129,194
67,121,193
