,X,Y
0,57,123
1,57,144
2,58,165
3,61,184
4,67,203
5,79,219
6,94,232
7,111,241
8,131,243
9,151,239
10,170,229
11,186,216
12,198,200
13,204,182
14,207,163
15,208,143
16,210,123
17,69,110
18,78,100
19,91,98
20,103,100
21,116,105
22,138,104
23,152,100
24,166,98
25,180,100
26,190,109
27,128,117
28,127,132
29,127,147
30,127,162
31,110,169
32,118,172
33,127,174
34,135,172
35,143,169
36,83,122
37,91,120
38,100,119
39,110,122
40,101,123
41,92,124
42,146,123
43,156,120
44,165,120
45,174,122
46,165,124
47,156,124
48,95,184
49,108,183
50,118,182
51,126,185
52,136,183
53,147,183
54,159,184
55,147,193
56,137,197
57,127,199
58,117,197
59,107,193
60,100,186
61,118,188
62,126,189
63,136,187
64,155,186
65,137,188
66,127,189
67,118,188
