,x,y
0,29,67
1,30,88
2,33,110
3,36,132
4,42,154
5,52,173
6,65,190
7,81,202
8,104,203
9,129,202
10,151,191
11,170,176
12,185,157
13,193,134
14,196,110
15,196,85
16,196,61
17,35,51
18,39,37
19,52,29
20,66,28
21,81,32
22,109,31
23,126,24
24,143,23
25,160,31
26,170,45
27,95,53
28,94,67
29,94,80
30,93,94
31,81,110
32,88,112
33,95,113
34,103,111
35,112,109
36,51,62
37,59,56
38,69,55
39,79,61
40,69,64
41,59,65
42,120,59
43,130,53
44,142,52
45,151,58
46,142,62
47,131,62
48,69,143
49,78,138
50,88,136
51,96,137
52,105,135
53,118,137
54,134,141
55,120,151
56,107,155
57,97,156
58,88,155
59,79,151
60,74,144
61,88,142
62,97,143
63,106,142
64,128,142
65,106,145
66,97,147
67,88,146
