,X,Y
0,56,122
1,55,141
2,57,159
3,60,178
4,66,196
5,77,213
6,91,228
7,108,239
8,127,243
9,146,238
10,162,227
11,175,212
12,185,195
13,191,177
14,194,159
15,195,141
16,194,124
17,69,103
18,78,95
19,92,94
20,104,98
21,116,103
22,139,102
23,151,97
24,163,94
25,176,95
26,185,103
27,128,118
28,128,128
29,129,138
30,129,149
31,113,160
32,120,162
33,129,164
34,137,162
35,144,159
36,83,122
37,91,117
38,100,118
39,109,123
40,100,125
41,91,125
42,146,124
43,155,118
44,164,118
45,172,122
46,165,125
47,156,125
48,94,182
49,107,175
50,121,172
51,129,173
52,138,172
53,151,175
54,162,182
55,151,198
56,138,206
57,129,207
58,120,206
59,106,198
60,98,183
61,121,181
62,129,181
63,138,181
64,158,183
65,138,195
66,129,196
67,120,195
