,X,Y
0,61,133
1,62,150
2,64,167
3,67,184
4,73,199
5,83,211
6,97,219
7,112,224
8,130,226
9,148,224
10,165,218
11,180,210
12,192,198
13,198,183
14,202,166
15,203,148
16,205,129
17,70,111
18,77,101
19,90,97
20,102,98
21,116,102
22,136,102
23,149,98
24,163,97
25,177,101
26,187,111
27,125,117
28,126,127
29,126,137
30,126,147
31,111,160
32,119,161
33,127,163
34,136,161
35,144,158
36,84,123
37,91,118
38,100,117
39,108,123
40,99,123
41,91,123
42,147,123
43,156,117
44,164,117
45,172,123
46,164,123
47,155,123
48,99,182
49,110,175
50,120,171
51,128,172
52,135,170
53,145,173
54,156,180
55,146,186
56,136,190
57,129,191
58,121,190
59,111,188
60,104,181
61,120,178
62,128,178
63,136,178
64,151,179
65,136,182
66,129,182
67,121,182
