,X,Y
0,55,124
1,56,146
2,58,167
3,61,188
4,69,207
5,81,224
6,95,240
7,111,253
8,129,256
9,147,252
10,162,240
11,176,225
12,187,208
13,194,190
14,196,170
15,199,149
16,202,128
17,67,116
18,73,103
19,88,97
20,103,97
21,117,101
22,140,102
23,155,99
24,171,101
25,184,108
26,190,120
27,129,118
28,129,130
29,129,142
30,129,155
31,115,165
32,122,166
33,129,168
34,136,166
35,144,165
36,86,120
37,93,117
38,101,117
39,109,121
40,101,122
41,93,122
42,148,123
43,156,119
44,164,120
45,171,124
46,164,124
47,156,123
48,101,193
49,109,186
50,121,184
51,130,186
52,139,184
53,150,186
54,158,193
55,151,209
56,140,216
57,130,217
58,120,216
59,108,208
60,104,193
61,120,188
62,130,189
63,139,188
64,154,193
65,139,207
66,130,208
67,120,207
