,x,y
0,13,63
1,14,86
2,18,108
3,23,129
4,31,149
5,42,167
6,57,182
7,75,193
8,97,197
9,118,193
10,138,182
11,153,167
12,166,150
13,174,130
14,179,109
15,184,87
16,186,65
17,27,38
18,37,28
19,52,24
20,66,24
21,81,29
22,116,30
23,130,25
24,145,25
25,158,30
26,168,40
27,99,54
28,99,67
29,99,81
30,99,94
31,84,109
32,91,112
33,98,114
34,106,112
35,113,109
36,43,60
37,52,54
38,63,54
39,73,61
40,62,64
41,51,64
42,123,63
43,132,55
44,144,56
45,153,62
46,144,66
47,133,66
48,69,145
49,80,134
50,91,128
51,98,130
52,105,128
53,115,134
54,126,145
55,115,151
56,105,154
57,97,154
58,90,154
59,80,152
60,74,144
61,91,139
62,98,140
63,105,140
64,121,144
65,105,141
66,98,142
67,90,141
