,x,y
0,18,57
1,18,80
2,21,102
3,24,125
4,31,147
5,43,167
6,58,185
7,76,200
8,99,202
9,122,199
10,142,187
11,158,171
12,172,151
13,179,129
14,182,106
15,185,83
16,187,59
17,29,47
18,39,37
19,54,35
20,69,37
21,83,42
22,112,40
23,127,35
24,142,34
25,157,37
26,167,47
27,97,58
28,97,75
29,97,93
30,97,110
31,79,116
32,88,119
33,98,123
34,108,119
35,117,115
36,46,58
37,55,53
38,66,54
39,76,62
40,65,63
41,54,62
42,121,62
43,130,54
44,140,54
45,150,59
46,141,62
47,131,63
48,60,135
49,72,131
50,86,131
51,98,134
52,110,131
53,124,130
54,138,134
55,126,148
56,112,155
57,99,157
58,86,156
59,71,149
60,65,137
61,85,138
62,98,139
63,111,137
64,134,136
65,111,147
66,99,148
67,86,147
