,x,y
0,15,48
1,16,71
2,19,94
3,23,117
4,32,139
5,45,157
6,61,175
7,78,191
8,99,197
9,120,193
10,140,179
11,159,162
12,175,143
13,185,120
14,190,96
15,193,71
16,195,45
17,27,36
18,38,28
19,54,29
20,68,34
21,81,42
22,114,40
23,129,34
24,144,30
25,160,30
26,173,37
27,98,60
28,98,77
29,97,95
30,96,112
31,80,117
32,88,120
33,97,123
34,107,120
35,116,117
36,45,57
37,55,52
38,67,54
39,76,63
40,65,63
41,54,62
42,120,63
43,130,54
44,142,53
45,152,58
46,143,62
47,131,64
48,60,132
49,74,131
50,87,131
51,98,133
52,109,131
53,125,131
54,141,132
55,126,152
56,110,161
57,98,162
58,86,161
59,72,151
60,65,134
61,87,137
62,98,138
63,109,137
64,137,134
65,109,149
66,98,150
67,86,148
