,X,Y
0,61,121
1,62,139
2,62,156
3,64,175
4,68,193
5,78,209
6,91,223
7,107,233
8,126,237
9,146,235
10,164,225
11,180,213
12,194,198
13,202,181
14,206,163
15,207,144
16,207,124
17,70,111
18,76,101
19,88,98
20,101,101
21,113,106
22,137,105
23,150,98
24,165,95
25,179,100
26,188,111
27,125,118
28,124,130
29,124,143
30,123,155
31,109,163
32,116,167
33,124,170
34,133,167
35,141,165
36,83,122
37,90,116
38,100,116
39,108,123
40,100,124
41,90,125
42,145,122
43,154,116
44,164,116
45,172,122
46,164,124
47,155,124
48,97,185
49,108,185
50,118,184
51,124,185
52,131,184
53,143,186
54,157,187
55,143,195
56,132,198
57,124,197
58,117,196
59,108,193
60,100,186
61,118,188
62,124,189
63,131,189
64,153,188
65,131,190
66,124,190
67,117,189
