,X,Y
0,60,125
1,60,142
2,60,158
3,61,176
4,65,193
5,74,208
6,88,219
7,106,229
8,125,232
9,146,230
10,166,222
11,182,211
12,194,197
13,199,180
14,202,162
15,203,145
16,204,126
17,68,114
18,76,104
19,89,101
20,102,103
21,115,107
22,137,106
23,150,102
24,165,100
25,179,103
26,189,113
27,126,119
28,125,131
29,125,143
30,124,155
31,111,162
32,118,164
33,125,166
34,133,164
35,141,162
36,84,123
37,92,119
38,100,120
39,108,124
40,100,125
41,92,124
42,147,124
43,156,119
44,164,119
45,172,122
46,164,124
47,156,124
48,95,179
49,105,173
50,116,171
51,126,173
52,136,171
53,149,173
54,160,180
55,149,193
56,136,199
57,125,200
58,115,198
59,104,192
60,99,180
61,116,177
62,125,178
63,136,177
64,157,180
65,136,191
66,126,192
67,116,190
