,x,y
0,-3,60
1,-2,84
2,0,109
3,4,133
4,13,155
5,29,175
6,49,189
7,71,199
8,93,201
9,113,197
10,131,184
11,147,168
12,160,149
13,168,128
14,172,107
15,173,86
16,173,64
17,20,43
18,35,37
19,51,36
20,67,39
21,82,44
22,119,48
23,131,44
24,144,42
25,156,42
26,165,49
27,101,61
28,102,77
29,103,92
30,105,108
31,81,114
32,91,117
33,101,121
34,110,118
35,118,115
36,39,59
37,50,53
38,62,54
39,73,64
40,61,63
41,49,62
42,120,65
43,129,56
44,141,56
45,150,62
46,141,65
47,131,65
48,50,134
49,69,129
50,88,128
51,100,130
52,111,129
53,126,130
54,137,135
55,125,155
56,110,165
57,98,166
58,85,165
59,66,155
60,55,136
61,87,135
62,99,136
63,111,135
64,131,137
65,110,153
66,98,155
67,86,154
